database,name,Agency ID,Resource ID,Latest Version,Unique ID
IMF.STA:CPI_2026_APR_VINTAGE,Consumer Price Index (CPI) 2026 April,IMF.STA,CPI_2026_APR_VINTAGE,1.0.0,IMF.STA:CPI_2026_APR_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2006_APR_FINAL_VINTAGE,GEE Live 2006 April Final,IMF.RES.GEE,GEE_LIVE_2006_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2006_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2018_APR_GAS3_VINTAGE,GEE Live 2018 April GAS3,IMF.RES.GEE,GEE_LIVE_2018_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2018_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2022_APR_VINTAGE,WEO Live 2022 April,IMF.RES.WEO,WEO_LIVE_2022_APR_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2022_APR_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2020_APR_ICP2017PPP_VINTAGE,WEO Live 2020 April (ICP2017PPP Weights),IMF.RES.WEO,WEO_LIVE_2020_APR_ICP2017PPP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2020_APR_ICP2017PPP_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2025_OCT_GAS2_VINTAGE,GEE Live 2025 October GAS2,IMF.RES.GEE,GEE_LIVE_2025_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2025_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2012_OCT_FINAL_VINTAGE,GEE Live 2012 October Final,IMF.RES.GEE,GEE_LIVE_2012_OCT_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2012_OCT_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2023_OCT_GAS3_VINTAGE,GAS Live 2023 October GAS3,IMF.RES.GAS,GAS_LIVE_2023_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2023_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2020_APR_GAS3C_VINTAGE,GEE Live 2020 April GAS3c,IMF.RES.GEE,GEE_LIVE_2020_APR_GAS3C_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2020_APR_GAS3C_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2022_JAN_GAS1B_VINTAGE,GAS Live 2022 January GAS1b,IMF.RES.GAS,GAS_LIVE_2022_JAN_GAS1B_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2022_JAN_GAS1B_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2016_APR_FINAL_VINTAGE,GAS Live 2016 April Final,IMF.RES.GAS,GAS_LIVE_2016_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2016_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2021_JUL_GAS1_VINTAGE,GAS Live 2021 July GAS1,IMF.RES.GAS,GAS_LIVE_2021_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2021_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2010_OCT_VINTAGE,WEO Live 2010 October,IMF.RES.WEO,WEO_LIVE_2010_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2010_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2015_OCT_GAS3_VINTAGE,GEE Live 2015 October GAS3,IMF.RES.GEE,GEE_LIVE_2015_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2015_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2013_JAN_FINAL_VINTAGE,GEE Live 2013 January Final,IMF.RES.GEE,GEE_LIVE_2013_JAN_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2013_JAN_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2014_OCT_GAS2_VINTAGE,GAS Live 2014 October GAS2,IMF.RES.GAS,GAS_LIVE_2014_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2014_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2020_JAN_FINAL_VINTAGE,GEE Live 2020 January Final,IMF.RES.GEE,GEE_LIVE_2020_JAN_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2020_JAN_FINAL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2023_JUL_GAS1_VINTAGE,GAS Live 2023 July GAS1,IMF.RES.GAS,GAS_LIVE_2023_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2023_JUL_GAS1_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2002_SEP_VINTAGE,WEO Live 2002 September,IMF.RES.WEO,WEO_LIVE_2002_SEP_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2002_SEP_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2024_APR_GAS3_VINTAGE,GAS Live 2024 April GAS3,IMF.RES.GAS,GAS_LIVE_2024_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2024_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2025_OCT_VINTAGE,WEO Live 2025 October,IMF.RES.WEO,WEO_LIVE_2025_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2025_OCT_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2021_OCT_GAS3_VINTAGE,GAS Live 2021 October GAS3,IMF.RES.GAS,GAS_LIVE_2021_OCT_GAS3_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2021_OCT_GAS3_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2011_JUN_GAS1_VINTAGE,GAS Live 2011 June GAS1,IMF.RES.GAS,GAS_LIVE_2011_JUN_GAS1_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2011_JUN_GAS1_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2018_JUL_VINTAGE,WEO Live 2018 July,IMF.RES.WEO,WEO_LIVE_2018_JUL_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2018_JUL_VINTAGE(1.0.0)
IMF.RES.GAS:GAS_LIVE_2016_JUL_GAS1B_VINTAGE,GAS Live 2016 July GAS1b,IMF.RES.GAS,GAS_LIVE_2016_JUL_GAS1B_VINTAGE,1.0.0,IMF.RES.GAS:GAS_LIVE_2016_JUL_GAS1B_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2020_JUN_GAS1_VINTAGE,GEE Live 2020 June GAS1,IMF.RES.GEE,GEE_LIVE_2020_JUN_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2020_JUN_GAS1_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2023_OCT_GAS2_VINTAGE,GEE Live 2023 October GAS2,IMF.RES.GEE,GEE_LIVE_2023_OCT_GAS2_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2023_OCT_GAS2_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_2014_JAN_VINTAGE,WEO Live 2014 January,IMF.RES.WEO,WEO_LIVE_2014_JAN_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_2014_JAN_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2020_APR_FINAL_VINTAGE,GEE Live 2020 April Final,IMF.RES.GEE,GEE_LIVE_2020_APR_FINAL_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2020_APR_FINAL_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2016_APR_GAS3_VINTAGE,GEE Live 2016 April GAS3,IMF.RES.GEE,GEE_LIVE_2016_APR_GAS3_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2016_APR_GAS3_VINTAGE(1.0.0)
IMF.RES.WEO:WEO_LIVE_1994_OCT_VINTAGE,WEO Live 1994 October,IMF.RES.WEO,WEO_LIVE_1994_OCT_VINTAGE,1.0.0,IMF.RES.WEO:WEO_LIVE_1994_OCT_VINTAGE(1.0.0)
IMF.RES.GEE:GEE_LIVE_2015_JUL_GAS1_VINTAGE,GEE Live 2015 July GAS1,IMF.RES.GEE,GEE_LIVE_2015_JUL_GAS1_VINTAGE,1.0.0,IMF.RES.GEE:GEE_LIVE_2015_JUL_GAS1_VINTAGE(1.0.0)
